picada,placa,codigo,comum,cap,dap,cc,hc,qf,g,volume,cientifico,familia,obs,categoria,coordx,coordy
40,1237,45,Angico,273,86.9,85,17,1,0.5931,7.0577,"Parkia nitida Miq,",Mimosaceae,,Explorável,588863.955,8894503.26
40,1238,64,Açacu,263,83.72,85,15,1,0.5504,5.7795,"Hura crepitans L,",Euphorbiaceae,,Explorável,588841.473,8894476.502
40,1239,467,Pinho cuiabano,251,79.9,75,12,1,0.5013,4.2113,"Schizolobium amazonicum Huber ex Ducke,",Caesalpiniaceae,,APP,588671.905,8894434.822
40,1240,64,Açacu,330,105.04,105,16,2,0.8666,9.7059,"Hura crepitans L,",Euphorbiaceae,,APP,588583.41,8894425.233
40,1241,75,Bálsamo,136,43.29,45,15,1,0.1472,1.5455,"Myroxylon balsamum (L,) Harms",Fabaceae,,APP,588585.164,8894413.579
40,1242,516,Sumauma preta,153,48.7,45,12,2,0.1863,1.5648,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,APP,588539.859,8894434.988
40,1243,263,Guaribeiro,271,86.26,85,16,1,0.5844,6.5456,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,APP,588471.608,8894445.879
40,1244,9,Abiurana vermelha,173,55.07,55,14,1,0.2382,2.334,"Pouteria torta (Mart,) Radlk, subsp, tuberculata (Sleumer) T, D, Penn",Sapotaceae,,APP,588469.851,8894433.825
40,1245,64,Açacu,355,113,115,15,2,1.0029,10.5302,"Hura crepitans L,",Euphorbiaceae,,Porta Semente,588450.058,8894428.655
40,1246,64,Açacu,410,130.51,135,16,1,1.3377,14.9822,"Hura crepitans L,",Euphorbiaceae,,Explorável,588423.778,8894452.604
40,1247,640,Imbiridiba amarela,214,68.12,65,14,1,0.3644,3.5714,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588426.08,8894447.538
41,1248,168,Cedro rosa,207,65.89,65,15,1,0.341,3.5803,"Cedrela odorata L,",Meliaceae,,Explorável,588428.643,8894417.252
41,1249,516,Sumauma preta,204,64.94,65,14,2,0.3312,3.2455,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,APP,588432.41,8894372.45
41,1250,571,Castanharana branca,203,64.62,65,17,1,0.3279,3.9024,"Eschweilera juruensis R, Knuth",Lecythidaceae,,APP,588482.006,8894358.991
41,1251,307,Jequitibá,251,79.9,75,16,1,0.5013,5.6151,Cariniana micrantha Ducke,Lecythidaceae,,Explorável,588500.251,8894370.068
41,1252,467,Pinho cuiabano,179,56.98,55,15,1,0.255,2.6772,"Schizolobium amazonicum Huber ex Ducke,",Caesalpiniaceae,,APP,588541.648,8894399.839
41,1253,467,Pinho cuiabano,198,63.03,65,14,2,0.312,3.0574,"Schizolobium amazonicum Huber ex Ducke,",Caesalpiniaceae,,APP,588561.192,8894416.325
41,1254,516,Sumauma preta,228,72.57,75,13,1,0.4137,3.7644,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,APP,588719.092,8894431.861
41,1255,571,Castanharana branca,220,70.03,75,15,1,0.3852,4.0441,"Eschweilera juruensis R, Knuth",Lecythidaceae,,APP,588742.016,8894417.865
41,1256,64,Açacu,335,106.63,105,16,1,0.8931,10.0023,"Hura crepitans L,",Euphorbiaceae,,Explorável,588865.8,8894409.053
41,1257,160,Caucho,181,57.61,55,11,1,0.2607,2.0074,"Castilla ulei Warb,",Moraceae,,Explorável,588953.082,8894414.77
42,1258,154,Castanharana vermelha,251,79.9,75,17,1,0.5013,5.966,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588941.067,8894374.483
42,1259,462,Pereiro,180,57.3,55,14,2,0.2578,2.5267,"Aspidosperma macrocarpon Mart,",Apocynaceae,,Rara,588799.391,8894347.221
42,1260,182,Copaíba,208,66.21,65,15,1,0.3443,3.615,Copaifera multijuga Hayne,Caesalpiniaceae,,Porta Semente,588816.942,8894344.926
42,1261,157,Catuaba,229,72.89,75,16,2,0.4173,4.6739,"Qualea tessmannii Mildbr,",Vochysiaceae,,Porta Semente,588819.147,8894341.361
42,1262,513,Sumauma branca,251,79.9,75,17,2,0.5013,5.966,"Ceiba pentandra (L,) Gaertn,",Malvaceae,,Porta Semente,588799.545,8894335.209
42,1263,322,Jutaí,263,83.72,85,16,1,0.5504,6.1648,Hymenaea oblongifolia Huber,Caesalpiniaceae,,Explorável,588764.273,8894345.333
42,1264,374,Marupá,153,48.7,45,16,1,0.1863,2.0864,"Simarouba amara Aubl,",Simaroubaceae,,Corte futuro,588637.99,8894320.313
42,1265,157,Catuaba,232,73.85,75,13,1,0.4283,3.8977,"Qualea tessmannii Mildbr,",Vochysiaceae,,Explorável,588610.792,8894299.656
42,1266,516,Sumauma preta,251,79.9,75,15,2,0.5013,5.2641,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588530.232,8894333.849
42,1267,571,Castanharana branca,178,56.66,55,16,1,0.2521,2.8239,"Eschweilera juruensis R, Knuth",Lecythidaceae,,Explorável,588503.723,8894336.11
42,1268,154,Castanharana vermelha,163,51.88,55,19,1,0.2114,2.812,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588496.286,8894352.756
43,1269,154,Castanharana vermelha,192,61.12,65,16,1,0.2934,3.2856,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588498.777,8894285.731
43,1270,255,Garapeira,160,50.93,55,17,1,0.2037,2.4242,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588503.089,8894272.179
43,1271,716,Manitê,312,99.31,95,16,1,0.7746,8.676,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,Explorável,588527.289,8894272.695
43,1272,154,Castanharana vermelha,220,70.03,75,18,1,0.3852,4.853,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588560.778,8894273.447
43,1273,716,Manitê,229,72.89,75,15,1,0.4173,4.3818,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,Explorável,588567.355,8894288.26
43,1274,61,Aroeira,175,55.7,55,19,1,0.2437,3.2413,Astronium lecointei Ducke,Anacardiaceae,,Explorável,588601.755,8894293.44
43,1275,64,Açacu,289,91.99,95,13,1,0.6646,6.0482,"Hura crepitans L,",Euphorbiaceae,,Explorável,588636.322,8894299.259
43,1276,610,Amarelão,187,59.52,55,16,1,0.2783,3.1167,Aspidosperma williamsii Duarte,Apocynaceae,,Explorável,588651.064,8894294.33
43,1277,291,Itaúba,150,47.75,45,15,2,0.179,1.88,"Mezilaurus itauba (Meisn,) Taub, ex Mez",Lauraceae,,Rara,588645.801,8894298.513
43,1278,640,Imbiridiba amarela,173,55.07,55,16,1,0.2382,2.6675,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588649.628,8894307.93
43,1279,170,Cerejeira,200,63.66,65,17,1,0.3183,3.7879,"Amburana acreana (Ducke) A, C, Sm,",Fabaceae,,Explorável,588637.258,8894306.264
43,1280,64,Açacu,247,78.62,75,10,1,0.4855,3.3985,"Hura crepitans L,",Euphorbiaceae,,Explorável,588670.912,8894295.931
43,1281,516,Sumauma preta,273,86.9,85,15,2,0.5931,6.2274,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588776.261,8894307.35
43,1282,160,Caucho,163,51.88,55,10,2,0.2114,1.48,"Castilla ulei Warb,",Moraceae,,Porta Semente,588781.487,8894310.767
43,1283,162,Caxêta,229,72.89,75,15,1,0.4173,4.3818,"Jacaranda copaia (Aubl,) D, Don",Bignoniaceae,,Rara,588835.601,8894337.762
43,1284,255,Garapeira,139,44.25,45,16,1,0.1538,1.722,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Corte futuro,588919.98,8894305.792
43,1285,154,Castanharana vermelha,236,75.12,75,17,1,0.4432,5.2743,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588946.504,8894325.079
44,1286,255,Garapeira,333,106,105,16,2,0.8824,9.8832,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588988.703,8894281.183
44,1287,536,Tauari,122,38.83,35,15,1,0.1184,1.2437,"Couratari macrosperma A, C, Sm,",Lecythidaceae,,Rara,588948.941,8894273.875
44,1288,255,Garapeira,226,71.94,75,16,1,0.4064,4.5522,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588944.313,8894267.176
44,1289,716,Manitê,346,110.14,115,13,1,0.9527,8.6693,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,Explorável,588743.018,8894253.509
44,1290,640,Imbiridiba amarela,173,55.07,55,12,1,0.2382,2.0006,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588723.009,8894257.256
44,1291,577,Marfim roxo,159,50.61,55,14,2,0.2012,1.9716,"Aspidosperma desmanthum Benth, ex M³ll, Arg,",Apocynaceae,,Porta Semente,588697.133,8894255.114
44,1292,374,Marupá,158,50.29,55,16,1,0.1987,2.225,"Simarouba amara Aubl,",Simaroubaceae,,Porta Semente,588677.367,8894249.397
44,1293,263,Guaribeiro,220,70.03,75,18,1,0.3852,4.853,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,Explorável,588636.143,8894233.881
44,1294,9,Abiurana vermelha,151,48.06,45,16,1,0.1814,2.0322,"Pouteria torta (Mart,) Radlk, subsp, tuberculata (Sleumer) T, D, Penn",Sapotaceae,,Corte futuro,588624.816,8894237.579
44,1295,168,Cedro rosa,122,38.83,35,10,2,0.1184,0.8291,"Cedrela odorata L,",Meliaceae,,Corte futuro,588569.869,8894253.257
44,1296,154,Castanharana vermelha,254,80.85,85,18,1,0.5134,6.4689,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588519.417,8894243.362
44,1297,516,Sumauma preta,234,74.48,75,13,2,0.4357,3.9652,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588527.281,8894228.291
44,1298,64,Açacu,387,123.19,125,14,2,1.1918,11.6799,"Hura crepitans L,",Euphorbiaceae,,Porta Semente,588498.988,8894244.422
44,1299,64,Açacu,410,130.51,135,15,1,1.3377,14.0458,"Hura crepitans L,",Euphorbiaceae,,Explorável,588468.813,8894235.088
44,1300,362,Maparajuba,147,46.79,45,13,1,0.172,1.5648,"Manilkara paraensis (Huber) Standl,",Sapotaceae,,Rara,588460.367,8894218.454
44,1301,516,Sumauma preta,283,90.08,95,16,1,0.6373,7.1381,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588462.366,8894209.728
45,1302,374,Marupá,122,38.83,35,15,2,0.1184,1.2437,"Simarouba amara Aubl,",Simaroubaceae,,Corte futuro,588501.252,8894174.599
45,1303,640,Imbiridiba amarela,153,48.7,45,11,2,0.1863,1.4344,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Corte futuro,588530.52,8894181.487
45,1304,192,Cumaru ferro,346,110.14,115,18,1,0.9527,12.0036,"Dipteryx odorata (Aubl,) Willd,",Fabaceae,,Explorável,588548.653,8894176.948
45,1305,640,Imbiridiba amarela,162,51.57,55,14,1,0.2088,2.0467,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588556.73,8894177.586
45,1306,192,Cumaru ferro,267,84.99,85,17,1,0.5673,6.7509,"Dipteryx odorata (Aubl,) Willd,",Fabaceae,,Explorável,588586.767,8894149.318
45,1307,168,Cedro rosa,188,59.84,55,11,1,0.2813,2.1657,"Cedrela odorata L,",Meliaceae,,Explorável,588625.229,8894188.939
45,1308,45,Angico,204,64.94,65,16,1,0.3312,3.7091,"Parkia nitida Miq,",Mimosaceae,,Porta Semente,588654.592,8894193.102
45,1309,528,Tamarina,170,54.11,55,10,2,0.23,1.6099,"Dialium guianense (Aubl,) Sandwith",Caesalpiniaceae,,Porta Semente,588705.37,8894178.621
45,1310,322,Jutaí,155,49.34,45,17,1,0.1912,2.2751,Hymenaea oblongifolia Huber,Caesalpiniaceae,,Corte futuro,588730.805,8894180.904
45,1311,182,Copaíba,390,124.14,125,17,1,1.2104,14.4034,Copaifera multijuga Hayne,Caesalpiniaceae,,Explorável,588731.002,8894193.582
45,1312,640,Imbiridiba amarela,198,63.03,65,14,1,0.312,3.0574,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588741.629,8894170.246
45,1313,516,Sumauma preta,270,85.94,85,15,2,0.5801,6.0913,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588771.752,8894169.57
45,1314,160,Caucho,251,79.9,75,10,1,0.5013,3.5094,"Castilla ulei Warb,",Moraceae,,Explorável,588782.929,8894179.608
45,1315,255,Garapeira,214,68.12,65,15,2,0.3644,3.8265,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588828.97,8894200.293
45,1316,264,Guariúba,176,56.02,55,12,1,0.2465,2.0706,"Clarisia racemosa Ruiz & Pav,",Moraceae,,Rara,588858.402,8894217.311
45,1317,516,Sumauma preta,172,54.75,55,13,2,0.2354,2.1423,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Porta Semente,588983.309,8894202.295
46,1318,160,Caucho,251,79.9,75,10,1,0.5013,3.5094,"Castilla ulei Warb,",Moraceae,,Explorável,588977.181,8894165.07
46,1319,263,Guaribeiro,153,48.7,45,17,1,0.1863,2.2168,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,Corte futuro,588819.395,8894150.49
46,1320,516,Sumauma preta,242,77.03,75,12,1,0.466,3.9147,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588747.95,8894147.746
46,1321,160,Caucho,188,59.84,55,10,2,0.2813,1.9688,"Castilla ulei Warb,",Moraceae,,Explorável,588730.115,8894143.128
46,1322,255,Garapeira,283,90.08,95,18,1,0.6373,8.0303,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588693.789,8894142.615
46,1323,307,Jequitibá,223,70.98,75,15,1,0.3957,4.1552,Cariniana micrantha Ducke,Lecythidaceae,,Porta Semente,588679.262,8894149.268
46,1324,168,Cedro rosa,173,55.07,55,14,1,0.2382,2.334,"Cedrela odorata L,",Meliaceae,,Explorável,588662.517,8894131.625
46,1325,160,Caucho,173,55.07,55,15,1,0.2382,2.5008,"Castilla ulei Warb,",Moraceae,,Explorável,588650.331,8894137.753
46,1326,640,Imbiridiba amarela,198,63.03,65,14,2,0.312,3.0574,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588618.981,8894128.766
46,1327,264,Guariúba,208,66.21,65,15,1,0.3443,3.615,"Clarisia racemosa Ruiz & Pav,",Moraceae,,Rara,588598.691,8894126.452
46,1328,513,Sumauma branca,448,142.6,145,21,1,1.5972,23.4781,"Ceiba pentandra (L,) Gaertn,",Malvaceae,,Explorável,588587.629,8894118.731
46,1329,264,Guariúba,142,45.2,45,14,1,0.1605,1.5725,"Clarisia racemosa Ruiz & Pav,",Moraceae,,Rara,588574.152,8894118.959
46,1330,513,Sumauma branca,324,103.13,105,19,1,0.8354,11.1105,"Ceiba pentandra (L,) Gaertn,",Malvaceae,,Explorável,588561.018,8894127.647
46,1331,154,Castanharana vermelha,154,49.02,45,17,1,0.1887,2.2458,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Corte futuro,588463.285,8894108.164
47,1332,264,Guariúba,185,58.89,55,12,1,0.2724,2.2878,"Clarisia racemosa Ruiz & Pav,",Moraceae,,Rara,588526.64,8894067.785
47,1333,255,Garapeira,220,70.03,75,17,1,0.3852,4.5833,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588526.973,8894087.312
47,1334,322,Jutaí,263,83.72,85,17,1,0.5504,6.5501,Hymenaea oblongifolia Huber,Caesalpiniaceae,,Explorável,588555.243,8894095.482
47,1335,162,Caxêta,217,69.07,65,14,1,0.3747,3.6723,"Jacaranda copaia (Aubl,) D, Don",Bignoniaceae,,Rara,588556.023,8894083.904
47,1336,374,Marupá,179,56.98,55,16,1,0.255,2.8557,"Simarouba amara Aubl,",Simaroubaceae,,Porta Semente,588572.646,8894089.258
47,1337,640,Imbiridiba amarela,154,49.02,45,13,2,0.1887,1.7174,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Corte futuro,588572.589,8894107.257
47,1338,263,Guaribeiro,122,38.83,35,15,1,0.1184,1.2437,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,Corte futuro,588632.847,8894110.89
47,1339,374,Marupá,120,38.2,35,14,1,0.1146,1.123,"Simarouba amara Aubl,",Simaroubaceae,,Corte futuro,588654.496,8894116.686
47,1340,263,Guaribeiro,239,76.08,75,18,1,0.4546,5.7274,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,Explorável,588730.765,8894097.248
47,1341,516,Sumauma preta,229,72.89,75,10,1,0.4173,2.9212,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588748.449,8894119.152
47,1342,160,Caucho,164,52.2,55,13,2,0.214,1.9477,"Castilla ulei Warb,",Moraceae,,Porta Semente,588801.527,8894087.361
47,1343,505,Seringueira,,,#VALUE!,,,,,"Hevea brasiliensis (Willd, ex A, Juss) M³ll, Arg",Euphorbiaceae,,Proibida,588846.61,8894080.92
47,1344,61,Aroeira,158,50.29,55,19,1,0.1987,2.6421,Astronium lecointei Ducke,Anacardiaceae,,Porta Semente,588993.379,8894105.778
48,1345,9,Abiurana vermelha,170,54.11,55,14,2,0.23,2.2538,"Pouteria torta (Mart,) Radlk, subsp, tuberculata (Sleumer) T, D, Penn",Sapotaceae,,Porta Semente,588980.011,8894071.75
48,1346,255,Garapeira,257,81.81,85,16,2,0.5256,5.8867,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588900.077,8894054.319
48,1347,168,Cedro rosa,158,50.29,55,11,2,0.1987,1.5297,"Cedrela odorata L,",Meliaceae,,Porta Semente,588838.158,8894069.652
48,1348,75,Bálsamo,100,31.83,35,15,1,0.0796,0.8356,"Myroxylon balsamum (L,) Harms",Fabaceae,,Rara,588795.247,8894021.554
48,1349,571,Castanharana branca,159,50.61,55,17,1,0.2012,2.394,"Eschweilera juruensis R, Knuth",Lecythidaceae,,Porta Semente,588774.983,8894011.52
48,1350,571,Castanharana branca,145,46.15,45,15,1,0.1673,1.7568,"Eschweilera juruensis R, Knuth",Lecythidaceae,,Corte futuro,588727.016,8894025.827
48,1351,716,Manitê,201,63.98,65,17,1,0.3215,3.8259,"Brosimum alicastrum Sw, subsp, bolivarense (Pittier) C, C, Berg",Moraceae,,Explorável,588684.494,8894027.646
48,1352,322,Jutaí,257,81.81,85,19,1,0.5256,6.9905,Hymenaea oblongifolia Huber,Caesalpiniaceae,,Explorável,588657.137,8894024.738
48,1353,528,Tamarina,163,51.88,55,14,1,0.2114,2.072,"Dialium guianense (Aubl,) Sandwith",Caesalpiniaceae,,Explorável,588624.437,8894045.598
48,1354,160,Caucho,226,71.94,75,13,1,0.4064,3.6987,"Castilla ulei Warb,",Moraceae,,Explorável,588575.034,8894028.915
48,1355,255,Garapeira,229,72.89,75,14,1,0.4173,4.0897,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588568.182,8894040.935
48,1356,255,Garapeira,251,79.9,75,17,1,0.5013,5.966,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588560.051,8894040.537
48,1357,40,Angelim,171,54.43,55,15,1,0.2327,2.4433,Hymenolobium excelsum Ducke,Fabaceae,,Rara,588548.452,8894042.169
48,1358,528,Tamarina,197,62.71,65,15,2,0.3088,3.2427,"Dialium guianense (Aubl,) Sandwith",Caesalpiniaceae,,Porta Semente,588490.361,8894052.942
48,1359,64,Açacu,460,146.42,145,17,1,1.6839,20.0379,"Hura crepitans L,",Euphorbiaceae,,Explorável,588519.905,8894044.844
48,1360,75,Bálsamo,180,57.3,55,16,1,0.2578,2.8877,"Myroxylon balsamum (L,) Harms",Fabaceae,,Rara,588473.179,8894033.317
48,1361,610,Amarelão,190,60.48,65,17,1,0.2873,3.4186,Aspidosperma williamsii Duarte,Apocynaceae,,Explorável,588467.376,8894045.276
49,1362,536,Tauari,201,63.98,65,22,1,0.3215,4.9511,"Couratari macrosperma A, C, Sm,",Lecythidaceae,,Rara,588481.884,8894012.498
49,1363,322,Jutaí,190,60.48,65,15,1,0.2873,3.0164,Hymenaea oblongifolia Huber,Caesalpiniaceae,,Porta Semente,588477.346,8893997.772
49,1364,154,Castanharana vermelha,254,80.85,85,15,2,0.5134,5.3907,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588488.718,8893986.085
49,1365,182,Copaíba,263,83.72,85,16,1,0.5504,6.1648,Copaifera multijuga Hayne,Caesalpiniaceae,,Porta Semente,588504.563,8893977.529
49,1366,528,Tamarina,208,66.21,65,11,2,0.3443,2.651,"Dialium guianense (Aubl,) Sandwith",Caesalpiniaceae,,Porta Semente,588514.011,8893963.807
49,1367,160,Caucho,166,52.84,55,12,1,0.2193,1.842,"Castilla ulei Warb,",Moraceae,,Explorável,588541.891,8893985.427
49,1368,577,Marfim roxo,253,80.53,85,13,2,0.5094,4.6352,"Aspidosperma desmanthum Benth, ex M³ll, Arg,",Apocynaceae,,Explorável,588540.12,8893982.53
49,1369,154,Castanharana vermelha,188,59.84,55,16,1,0.2813,3.1501,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588530.366,8893979.894
49,1370,516,Sumauma preta,226,71.94,75,11,1,0.4064,3.1297,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588582.438,8893949.746
49,1371,61,Aroeira,160,50.93,55,17,1,0.2037,2.4242,Astronium lecointei Ducke,Anacardiaceae,,Porta Semente,588576.523,8893950.567
49,1372,9,Abiurana vermelha,128,40.74,45,11,2,0.1304,1.0039,"Pouteria torta (Mart,) Radlk, subsp, tuberculata (Sleumer) T, D, Penn",Sapotaceae,,Corte futuro,588764.966,8893980.329
49,1373,160,Caucho,185,58.89,55,11,2,0.2724,2.0971,"Castilla ulei Warb,",Moraceae,,Explorável,588819.871,8893981.705
49,1374,516,Sumauma preta,217,69.07,65,13,2,0.3747,3.41,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588841.434,8893993.283
49,1375,513,Sumauma branca,377,120,125,14,1,1.131,11.0841,"Ceiba pentandra (L,) Gaertn,",Malvaceae,,Explorável,588856.474,8894027.316
49,1376,255,Garapeira,222,70.66,75,15,1,0.3922,4.118,Apuleia molaris Spruce ex Benth,Caesalpiniaceae,,Explorável,588837.126,8894019.773
49,1377,467,Pinho cuiabano,135,42.97,45,14,1,0.145,1.4213,"Schizolobium amazonicum Huber ex Ducke,",Caesalpiniaceae,,Corte futuro,588883.08,8894008.992
49,1378,467,Pinho cuiabano,129,41.06,45,16,1,0.1324,1.4832,"Schizolobium amazonicum Huber ex Ducke,",Caesalpiniaceae,,Corte futuro,588883.365,8894008.945
49,1379,322,Jutaí,193,61.43,65,15,2,0.2964,3.1124,Hymenaea oblongifolia Huber,Caesalpiniaceae,,Porta Semente,588904.954,8894001.459
49,1380,160,Caucho,122,38.83,35,11,2,0.1184,0.912,"Castilla ulei Warb,",Moraceae,,Corte futuro,588945.096,8894014.271
50,1381,168,Cedro rosa,192,61.12,65,12,1,0.2934,2.4642,"Cedrela odorata L,",Meliaceae,,Porta Semente,588956.93,8893984.593
50,1382,505,Seringueira,,,#VALUE!,,,,,"Hevea brasiliensis (Willd, ex A, Juss) M³ll, Arg",Euphorbiaceae,,Proibida,588947.432,8893955.254
50,1383,160,Caucho,131,41.7,45,13,1,0.1366,1.2427,"Castilla ulei Warb,",Moraceae,,Corte futuro,588907.032,8893953.472
50,1384,155,Castanheira,,,#VALUE!,,,,,"Bertholletia excelsa Kunth,",Lecythidaceae,,Proibida,588896.744,8893950.124
50,1385,160,Caucho,173,55.07,55,12,1,0.2382,2.0006,"Castilla ulei Warb,",Moraceae,,Explorável,588813.796,8893958.206
50,1386,160,Caucho,181,57.61,55,13,1,0.2607,2.3724,"Castilla ulei Warb,",Moraceae,,Explorável,588793.402,8893943.918
50,1387,61,Aroeira,153,48.7,45,11,2,0.1863,1.4344,Astronium lecointei Ducke,Anacardiaceae,,Corte futuro,588790.043,8893956.234
50,1388,61,Aroeira,174,55.39,55,17,1,0.2409,2.8671,Astronium lecointei Ducke,Anacardiaceae,,Explorável,588670.31,8893945.675
50,1389,291,Itaúba,120,38.2,35,11,2,0.1146,0.8824,"Mezilaurus itauba (Meisn,) Taub, ex Mez",Lauraceae,,Rara,588649.623,8893935.058
50,1390,168,Cedro rosa,140,44.56,45,13,1,0.156,1.4193,"Cedrela odorata L,",Meliaceae,,Corte futuro,588573.648,8893935.708
50,1391,640,Imbiridiba amarela,160,50.93,55,13,2,0.2037,1.8538,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Porta Semente,588543.78,8893931.564
51,1392,9,Abiurana vermelha,158,50.29,55,13,2,0.1987,1.8078,"Pouteria torta (Mart,) Radlk, subsp, tuberculata (Sleumer) T, D, Penn",Sapotaceae,,Porta Semente,588492.69,8893878.258
51,1393,577,Marfim roxo,147,46.79,45,13,2,0.172,1.5648,"Aspidosperma desmanthum Benth, ex M³ll, Arg,",Apocynaceae,,Corte futuro,588539.515,8893874.185
51,1394,154,Castanharana vermelha,283,90.08,95,17,2,0.6373,7.5842,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588568.539,8893897.795
51,1395,374,Marupá,143,45.52,45,15,1,0.1627,1.7086,"Simarouba amara Aubl,",Simaroubaceae,,Corte futuro,588589.555,8893903.851
51,1396,640,Imbiridiba amarela,261,83.08,85,16,1,0.5421,6.0714,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588672.388,8893905.149
51,1397,154,Castanharana vermelha,220,70.03,75,16,1,0.3852,4.3137,"Eschweilera odora (Poepp, Ex Berg,) Miers",Lecythidaceae,,Explorável,588760.296,8893904.053
51,1398,577,Marfim roxo,210,66.85,65,14,2,0.3509,3.4392,"Aspidosperma desmanthum Benth, ex M³ll, Arg,",Apocynaceae,,Porta Semente,588779.892,8893896.729
51,1399,640,Imbiridiba amarela,159,50.61,55,16,1,0.2012,2.2532,"Terminalia amazonica (J, F, Gmel,) Exell",Combretaceae,,Explorável,588782.349,8893924.825
51,1400,263,Guaribeiro,171,54.43,55,15,1,0.2327,2.4433,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,Explorável,588774.203,8893929.646
51,1401,160,Caucho,220,70.03,75,11,2,0.3852,2.9657,"Castilla ulei Warb,",Moraceae,,Explorável,588829.888,8893938.351
51,1402,528,Tamarina,179,56.98,55,17,1,0.255,3.0342,"Dialium guianense (Aubl,) Sandwith",Caesalpiniaceae,,Explorável,588852.273,8893925.357
51,1403,263,Guaribeiro,207,65.89,65,17,1,0.341,4.0577,"Phyllocarpus riedelii Tul,",Caesalpiniaceae,,Explorável,588935.473,8893900.62
51,1404,610,Amarelão,208,66.21,65,19,3,0.3443,4.579,Aspidosperma williamsii Duarte,Apocynaceae,Oco,Porta Semente,588945.142,8893879.9
51,1405,516,Sumauma preta,286,91.04,95,14,2,0.6509,6.3789,"Ceiba samauma (Mart,) K, Schum,",Malvaceae,,Explorável,588950.685,8893895.846
51,1406,160,Caucho,164,52.2,55,11,1,0.214,1.648,"Castilla ulei Warb,",Moraceae,,Explorável,588953.257,8893918.482
52,1407,160,Caucho,124,39.47,35,12,1,0.1224,1.0278,"Castilla ulei Warb,",Moraceae,,Corte futuro,588862.3,8893852.512
